"Country","Year","disaster","economic_damages","deaths"
"Angola",1910,"fog",0,0
"Angola",1910,"glacialLake",0,0
"Angola",1910,"landslides",0,0
"Angola",1910,"massMovements",0,0
"Angola",1910,"storms",0,0
"Angola",1910,"temperatures",0,0
"Angola",1910,"volcanic",0,0
"Angola",1910,"wildfires",0,0
"Angola",1920,"drought",0,0
"Angola",1920,"earthquakes",0,0
"Angola",1920,"floods",0,0
"Angola",1920,"fog",0,0
"Angola",1920,"glacialLake",0,0
"Angola",1920,"landslides",0,0
"Angola",1920,"massMovements",0,0
"Angola",1920,"storms",0,0
"Angola",1920,"temperatures",0,0
"Angola",1920,"volcanic",0,0
"Angola",1920,"wildfires",0,0
"Angola",1930,"drought",0,0
"Angola",1930,"earthquakes",0,0
"Angola",1930,"floods",0,0
"Angola",1930,"fog",0,0
"Angola",1930,"glacialLake",0,0
"Angola",1930,"landslides",0,0
"Angola",1930,"massMovements",0,0
"Angola",1930,"storms",0,0
"Angola",1930,"temperatures",0,0
"Angola",1930,"volcanic",0,0
"Angola",1930,"wildfires",0,0
"Angola",1940,"drought",0,0
"Angola",1940,"earthquakes",0,0
"Angola",1940,"floods",0,0
"Angola",1940,"fog",0,0
"Angola",1940,"glacialLake",0,0
"Angola",1940,"landslides",0,0
"Angola",1940,"massMovements",0,0
"Angola",1940,"storms",0,0
"Angola",1940,"temperatures",0,0
"Angola",1940,"volcanic",0,0
"Angola",1940,"wildfires",0,0
"Angola",1950,"drought",0,0
"Angola",1950,"earthquakes",0,0
"Angola",1950,"floods",0,0
"Angola",1950,"fog",0,0
"Angola",1950,"glacialLake",0,0
"Angola",1950,"landslides",0,0
"Angola",1950,"massMovements",0,0
"Angola",1950,"storms",0,0
"Angola",1950,"temperatures",0,0
"Angola",1950,"volcanic",0,0
"Angola",1950,"wildfires",0,0
"Angola",1960,"drought",0,0
"Angola",1960,"earthquakes",0,0
"Angola",1960,"floods",0,0
"Angola",1960,"fog",0,0
"Angola",1960,"glacialLake",0,0
"Angola",1960,"landslides",0,0
"Angola",1960,"massMovements",0,0
"Angola",1960,"storms",0,0
"Angola",1960,"temperatures",0,0
"Angola",1960,"volcanic",0,0
"Angola",1960,"wildfires",0,0
"Angola",1970,"drought",0,0
"Angola",1970,"earthquakes",0,0
"Angola",1970,"floods",0,0
"Angola",1970,"fog",0,0
"Angola",1970,"glacialLake",0,0
"Angola",1970,"landslides",0,0
"Angola",1970,"massMovements",0,0
"Angola",1970,"storms",0,0
"Angola",1970,"temperatures",0,0
"Angola",1970,"volcanic",0,0
"Angola",1970,"wildfires",0,0
"Angola",1980,"drought",0,0
"Angola",1980,"earthquakes",0,0
"Angola",1980,"floods",0,0
"Angola",1980,"fog",0,0
"Angola",1980,"glacialLake",0,0
"Angola",1980,"landslides",0,0
"Angola",1980,"massMovements",0,0
"Angola",1980,"storms",0,0
"Angola",1980,"temperatures",0,0
"Angola",1980,"volcanic",0,0
"Angola",1980,"wildfires",0,0
"Angola",1990,"drought",0,0
"Angola",1990,"earthquakes",0,0
"Angola",1990,"floods",0,0
"Angola",1990,"fog",0,0
"Angola",1990,"glacialLake",0,0
"Angola",1990,"landslides",0,0
"Angola",1990,"massMovements",0,0
"Angola",1990,"storms",0,0
"Angola",1990,"temperatures",0,0
"Angola",1990,"volcanic",0,0
"Angola",1990,"wildfires",0,0
"Angola",2000,"drought",0,5.8
"Angola",2000,"earthquakes",0,0
"Angola",2000,"floods",1e+06,32.8
"Angola",2000,"fog",0,0
"Angola",2000,"glacialLake",0,0
"Angola",2000,"landslides",0,1.3
"Angola",2000,"massMovements",0,0
"Angola",2000,"storms",0,0
"Angola",2000,"temperatures",0,0
"Angola",2000,"volcanic",0,0
"Angola",2000,"wildfires",0,0
"Angola",2010,"drought",0,0
"Angola",2010,"earthquakes",0,0
"Angola",2010,"floods",2e+05,44.2
"Angola",2010,"fog",0,0
"Angola",2010,"glacialLake",0,0
"Angola",2010,"landslides",0,0
"Angola",2010,"massMovements",0,0
"Angola",2010,"storms",0,0
"Angola",2010,"temperatures",0,0
"Angola",2010,"volcanic",0,0
"Angola",2010,"wildfires",0,0
"Angola",2020,"drought",0,0
"Angola",2020,"earthquakes",0,0
"Angola",2020,"floods",0,18.333334
"Angola",2020,"fog",0,0
"Angola",2020,"glacialLake",0,0
"Angola",2020,"landslides",0,0
"Angola",2020,"massMovements",0,0
"Angola",2020,"storms",0,0
"Angola",2020,"temperatures",0,0
"Angola",2020,"volcanic",0,0
"Angola",2020,"wildfires",0,0
"Anguilla",1900,"drought",0,0
"Anguilla",1900,"earthquakes",0,0
"Anguilla",1900,"floods",0,0
"Anguilla",1900,"fog",0,0
"Anguilla",1900,"glacialLake",0,0
"Anguilla",1900,"landslides",0,0
"Anguilla",1900,"massMovements",0,0
"Anguilla",1900,"storms",0,0
"Anguilla",1900,"temperatures",0,0
"Anguilla",1900,"volcanic",0,0
"Anguilla",1900,"wildfires",0,0
"Anguilla",1910,"drought",0,0
"Anguilla",1910,"earthquakes",0,0
"Anguilla",1910,"floods",0,0
"Anguilla",1910,"fog",0,0
"Anguilla",1910,"glacialLake",0,0
"Anguilla",1910,"landslides",0,0
"Anguilla",1910,"massMovements",0,0
"Anguilla",1910,"storms",0,0
"Anguilla",1910,"temperatures",0,0
"Anguilla",1910,"volcanic",0,0
"Anguilla",1910,"wildfires",0,0
"Anguilla",1920,"drought",0,0
"Anguilla",1920,"earthquakes",0,0
"Anguilla",1920,"floods",0,0
"Anguilla",1920,"fog",0,0
"Anguilla",1920,"glacialLake",0,0
"Anguilla",1920,"landslides",0,0
"Anguilla",1920,"massMovements",0,0
"Anguilla",1920,"storms",0,0
"Anguilla",1920,"temperatures",0,0
"Anguilla",1920,"volcanic",0,0
"Anguilla",1920,"wildfires",0,0
"Anguilla",1930,"drought",0,0
"Anguilla",1930,"earthquakes",0,0
"Anguilla",1930,"floods",0,0
"Anguilla",1930,"fog",0,0
"Anguilla",1930,"glacialLake",0,0
"Anguilla",1930,"landslides",0,0
"Anguilla",1930,"massMovements",0,0
"Anguilla",1930,"storms",0,0
"Anguilla",1930,"temperatures",0,0
"Anguilla",1930,"volcanic",0,0
"Anguilla",1930,"wildfires",0,0
"Anguilla",1940,"drought",0,0
"Anguilla",1940,"earthquakes",0,0
"Anguilla",1940,"floods",0,0
"Anguilla",1940,"fog",0,0
"Anguilla",1940,"glacialLake",0,0
"Anguilla",1940,"landslides",0,0
"Anguilla",1940,"massMovements",0,0
"Anguilla",1940,"storms",0,0
"Anguilla",1940,"temperatures",0,0
"Anguilla",1940,"volcanic",0,0
"Anguilla",1940,"wildfires",0,0
"Anguilla",1950,"drought",0,0
"Anguilla",1950,"earthquakes",0,0
"Anguilla",1950,"floods",0,0
"Anguilla",1950,"fog",0,0
"Anguilla",1950,"glacialLake",0,0
"Anguilla",1950,"landslides",0,0
"Anguilla",1950,"massMovements",0,0
"Anguilla",1950,"storms",0,0
"Anguilla",1950,"temperatures",0,0
"Anguilla",1950,"volcanic",0,0
"Anguilla",1950,"wildfires",0,0
"Anguilla",1960,"drought",0,0
"Anguilla",1960,"earthquakes",0,0
"Anguilla",1960,"floods",0,0
"Anguilla",1960,"fog",0,0
"Anguilla",1960,"glacialLake",0,0
"Anguilla",1960,"landslides",0,0
"Anguilla",1960,"massMovements",0,0
"Anguilla",1960,"storms",3500000,0.5
"Anguilla",1960,"temperatures",0,0
"Anguilla",1960,"volcanic",0,0
"Anguilla",1960,"wildfires",0,0
"Anguilla",1970,"drought",0,0
"Anguilla",1970,"earthquakes",0,0
"Anguilla",1970,"floods",0,0
"Anguilla",1970,"fog",0,0
"Anguilla",1970,"glacialLake",0,0
"Anguilla",1970,"landslides",0,0
"Anguilla",1970,"massMovements",0,0
"Anguilla",1970,"storms",0,0
"Anguilla",1970,"temperatures",0,0
"Anguilla",1970,"volcanic",0,0
"Anguilla",1970,"wildfires",0,0
"Anguilla",1980,"drought",0,0
"Anguilla",1980,"earthquakes",0,0
"Anguilla",1980,"floods",0,0
"Anguilla",1980,"fog",0,0
"Anguilla",1980,"glacialLake",0,0
"Anguilla",1980,"landslides",0,0
"Anguilla",1980,"massMovements",0,0
"Anguilla",1980,"storms",0,0
"Anguilla",1980,"temperatures",0,0
"Anguilla",1980,"volcanic",0,0
"Anguilla",1980,"wildfires",0,0
"Anguilla",1990,"drought",0,0
"Anguilla",1990,"earthquakes",0,0
"Anguilla",1990,"floods",0,0
"Anguilla",1990,"fog",0,0
"Anguilla",1990,"glacialLake",0,0
"Anguilla",1990,"landslides",0,0
"Anguilla",1990,"massMovements",0,0
"Anguilla",1990,"storms",5000,0
"Anguilla",1990,"temperatures",0,0
"Anguilla",1990,"volcanic",0,0
"Anguilla",1990,"wildfires",0,0
"Anguilla",2000,"drought",0,0
"Anguilla",2000,"earthquakes",0,0
"Anguilla",2000,"floods",0,0
"Anguilla",2000,"fog",0,0
"Anguilla",2000,"glacialLake",0,0
"Anguilla",2000,"landslides",0,0
"Anguilla",2000,"massMovements",0,0
"Anguilla",2000,"storms",0,0
"Anguilla",2000,"temperatures",0,0
"Anguilla",2000,"volcanic",0,0
"Anguilla",2000,"wildfires",0,0
"Anguilla",2010,"drought",0,0
"Anguilla",2010,"earthquakes",0,0
"Anguilla",2010,"floods",0,0
"Anguilla",2010,"fog",0,0
"Anguilla",2010,"glacialLake",0,0
"Anguilla",2010,"landslides",0,0
"Anguilla",2010,"massMovements",0,0
"Anguilla",2010,"storms",2e+07,0.4
"Anguilla",2010,"temperatures",0,0
"Anguilla",2010,"volcanic",0,0
"Anguilla",2010,"wildfires",0,0
"Anguilla",2020,"drought",0,0
"Anguilla",2020,"earthquakes",0,0
"Anguilla",2020,"floods",0,0
"Anguilla",2020,"fog",0,0
"Anguilla",2020,"glacialLake",0,0
"Anguilla",2020,"landslides",0,0
"Anguilla",2020,"massMovements",0,0
"Anguilla",2020,"storms",0,0
"Anguilla",2020,"temperatures",0,0
"Anguilla",2020,"volcanic",0,0
"Anguilla",2020,"wildfires",0,0
"Antigua and Barbuda",1900,"drought",0,0
"Antigua and Barbuda",1900,"earthquakes",0,0
"Antigua and Barbuda",1900,"floods",0,0
"Antigua and Barbuda",1900,"fog",0,0
"Antigua and Barbuda",1900,"glacialLake",0,0
"Antigua and Barbuda",1900,"landslides",0,0
"Antigua and Barbuda",1900,"massMovements",0,0
"Antigua and Barbuda",1900,"storms",0,0
"Antigua and Barbuda",1900,"temperatures",0,0
"Antigua and Barbuda",1900,"volcanic",0,0
"Antigua and Barbuda",1900,"wildfires",0,0
"Antigua and Barbuda",1910,"drought",0,0
"Antigua and Barbuda",1910,"earthquakes",0,0
"Antigua and Barbuda",1910,"floods",0,0
"Antigua and Barbuda",1910,"fog",0,0
"Antigua and Barbuda",1910,"glacialLake",0,0
"Antigua and Barbuda",1910,"landslides",0,0
"Antigua and Barbuda",1910,"massMovements",0,0
"Antigua and Barbuda",1910,"storms",0,0
"Antigua and Barbuda",1910,"temperatures",0,0
"Antigua and Barbuda",1910,"volcanic",0,0
"Antigua and Barbuda",1910,"wildfires",0,0
"Antigua and Barbuda",1920,"drought",0,0
"Antigua and Barbuda",1920,"earthquakes",0,0
"Antigua and Barbuda",1920,"floods",0,0
"Antigua and Barbuda",1920,"fog",0,0
"Antigua and Barbuda",1920,"glacialLake",0,0
"Antigua and Barbuda",1920,"landslides",0,0
"Antigua and Barbuda",1920,"massMovements",0,0
"Antigua and Barbuda",1920,"storms",0,0
"Antigua and Barbuda",1920,"temperatures",0,0
"Antigua and Barbuda",1920,"volcanic",0,0
"Antigua and Barbuda",1920,"wildfires",0,0
"Antigua and Barbuda",1930,"drought",0,0
"Antigua and Barbuda",1930,"earthquakes",0,0
"Antigua and Barbuda",1930,"floods",0,0
"Antigua and Barbuda",1930,"fog",0,0
"Antigua and Barbuda",1930,"glacialLake",0,0
"Antigua and Barbuda",1930,"landslides",0,0
"Antigua and Barbuda",1930,"massMovements",0,0
"Antigua and Barbuda",1930,"storms",0,0
"Antigua and Barbuda",1930,"temperatures",0,0
"Antigua and Barbuda",1930,"volcanic",0,0
"Antigua and Barbuda",1930,"wildfires",0,0
"Antigua and Barbuda",1940,"drought",0,0
"Antigua and Barbuda",1940,"earthquakes",0,0
"Antigua and Barbuda",1940,"floods",0,0
"Antigua and Barbuda",1940,"fog",0,0
"Antigua and Barbuda",1940,"glacialLake",0,0
"Antigua and Barbuda",1940,"landslides",0,0
"Antigua and Barbuda",1940,"massMovements",0,0
"Antigua and Barbuda",1940,"storms",0,0
"Antigua and Barbuda",1940,"temperatures",0,0
"Antigua and Barbuda",1940,"volcanic",0,0
"Antigua and Barbuda",1940,"wildfires",0,0
"Antigua and Barbuda",1950,"drought",0,0
"Antigua and Barbuda",1950,"earthquakes",0,0
"Antigua and Barbuda",1950,"floods",0,0
"Antigua and Barbuda",1950,"fog",0,0
"Antigua and Barbuda",1950,"glacialLake",0,0
"Antigua and Barbuda",1950,"landslides",0,0
"Antigua and Barbuda",1950,"massMovements",0,0
"Antigua and Barbuda",1950,"storms",1e+05,0.2
"Antigua and Barbuda",1950,"temperatures",0,0
"Antigua and Barbuda",1950,"volcanic",0,0
"Antigua and Barbuda",1950,"wildfires",0,0
"Antigua and Barbuda",1960,"drought",0,0
"Antigua and Barbuda",1960,"earthquakes",0,0
"Antigua and Barbuda",1960,"floods",0,0
"Antigua and Barbuda",1960,"fog",0,0
"Antigua and Barbuda",1960,"glacialLake",0,0
"Antigua and Barbuda",1960,"landslides",0,0
"Antigua and Barbuda",1960,"massMovements",0,0
"Antigua and Barbuda",1960,"storms",0,0.2
"Antigua and Barbuda",1960,"temperatures",0,0
"Antigua and Barbuda",1960,"volcanic",0,0
"Antigua and Barbuda",1960,"wildfires",0,0
"Antigua and Barbuda",1970,"drought",0,0
"Antigua and Barbuda",1970,"earthquakes",0,0
"Antigua and Barbuda",1970,"floods",0,0
"Antigua and Barbuda",1970,"fog",0,0
"Antigua and Barbuda",1970,"glacialLake",0,0
"Antigua and Barbuda",1970,"landslides",0,0
"Antigua and Barbuda",1970,"massMovements",0,0
"Antigua and Barbuda",1970,"storms",0,0
"Antigua and Barbuda",1970,"temperatures",0,0
"Antigua and Barbuda",1970,"volcanic",0,0
"Antigua and Barbuda",1970,"wildfires",0,0
"Antigua and Barbuda",1980,"drought",0,0
"Antigua and Barbuda",1980,"earthquakes",0,0
"Antigua and Barbuda",1980,"floods",0,0
"Antigua and Barbuda",1980,"fog",0,0
"Antigua and Barbuda",1980,"glacialLake",0,0
"Antigua and Barbuda",1980,"landslides",0,0
"Antigua and Barbuda",1980,"massMovements",0,0
"Antigua and Barbuda",1980,"storms",8e+06,0.2
"Antigua and Barbuda",1980,"temperatures",0,0
"Antigua and Barbuda",1980,"volcanic",0,0
"Antigua and Barbuda",1980,"wildfires",0,0
"Antigua and Barbuda",1990,"drought",0,0
"Antigua and Barbuda",1990,"earthquakes",0,0
"Antigua and Barbuda",1990,"floods",0,0
"Antigua and Barbuda",1990,"fog",0,0
"Antigua and Barbuda",1990,"glacialLake",0,0
"Antigua and Barbuda",1990,"landslides",0,0
"Antigua and Barbuda",1990,"massMovements",0,0
"Antigua and Barbuda",1990,"storms",4.5e+07,0.6
"Antigua and Barbuda",1990,"temperatures",0,0
"Antigua and Barbuda",1990,"volcanic",0,0
"Antigua and Barbuda",1990,"wildfires",0,0
"Antigua and Barbuda",2000,"drought",0,0
"Antigua and Barbuda",2000,"earthquakes",0,0
"Antigua and Barbuda",2000,"floods",0,0
"Antigua and Barbuda",2000,"fog",0,0
"Antigua and Barbuda",2000,"glacialLake",0,0
"Antigua and Barbuda",2000,"landslides",0,0
"Antigua and Barbuda",2000,"massMovements",0,0
"Antigua and Barbuda",2000,"storms",0,0
"Antigua and Barbuda",2000,"temperatures",0,0
"Antigua and Barbuda",2000,"volcanic",0,0
"Antigua and Barbuda",2000,"wildfires",0,0
"Antigua and Barbuda",2010,"drought",0,0
"Antigua and Barbuda",2010,"earthquakes",0,0
"Antigua and Barbuda",2010,"floods",0,0
"Antigua and Barbuda",2010,"fog",0,0
"Antigua and Barbuda",2010,"glacialLake",0,0
"Antigua and Barbuda",2010,"landslides",0,0
"Antigua and Barbuda",2010,"massMovements",0,0
"Antigua and Barbuda",2010,"storms",26260000,0.1
"Antigua and Barbuda",2010,"temperatures",0,0
"Antigua and Barbuda",2010,"volcanic",0,0
"Antigua and Barbuda",2010,"wildfires",0,0
"Antigua and Barbuda",2020,"drought",0,0
"Antigua and Barbuda",2020,"earthquakes",0,0
"Antigua and Barbuda",2020,"floods",0,0
"Antigua and Barbuda",2020,"fog",0,0
"Antigua and Barbuda",2020,"glacialLake",0,0
"Antigua and Barbuda",2020,"landslides",0,0
"Antigua and Barbuda",2020,"massMovements",0,0
"Antigua and Barbuda",2020,"storms",0,0
"Antigua and Barbuda",2020,"temperatures",0,0
"Antigua and Barbuda",2020,"volcanic",0,0
"Antigua and Barbuda",2020,"wildfires",0,0
"Argentina",1900,"drought",0,0
"Argentina",1900,"earthquakes",0,0
"Argentina",1900,"floods",0,0
"Argentina",1900,"fog",0,0
"Argentina",1900,"glacialLake",0,0
"Argentina",1900,"landslides",0,0
"Argentina",1900,"massMovements",0,0
"Argentina",1900,"storms",0,0
"Argentina",1900,"temperatures",0,0
"Argentina",1900,"volcanic",0,0
"Argentina",1900,"wildfires",0,0
"Argentina",1910,"drought",0,0
"Argentina",1910,"earthquakes",0,0
"Argentina",1910,"floods",0,0
"Argentina",1910,"fog",0,0
"Argentina",1910,"glacialLake",0,0
"Argentina",1910,"landslides",0,0
"Argentina",1910,"massMovements",0,0
"Argentina",1910,"storms",0,0
"Argentina",1910,"temperatures",0,0
"Argentina",1910,"volcanic",0,0
"Argentina",1910,"wildfires",0,0
"Argentina",1920,"drought",0,0
"Argentina",1920,"earthquakes",0,40
"Argentina",1920,"floods",0,0
"Argentina",1920,"fog",0,0
"Argentina",1920,"glacialLake",0,0
"Argentina",1920,"landslides",0,0
"Argentina",1920,"massMovements",0,0
"Argentina",1920,"storms",0,0
"Argentina",1920,"temperatures",0,0
"Argentina",1920,"volcanic",0,0
"Argentina",1920,"wildfires",0,0
"Argentina",1930,"drought",0,0
"Argentina",1930,"earthquakes",0,0
"Argentina",1930,"floods",0,0
"Argentina",1930,"fog",0,0
"Argentina",1930,"glacialLake",0,0
"Argentina",1930,"landslides",0,0
"Argentina",1930,"massMovements",0,0
"Argentina",1930,"storms",0,0
"Argentina",1930,"temperatures",0,0
"Argentina",1930,"volcanic",0,0
"Argentina",1930,"wildfires",0,0
"Argentina",1940,"drought",0,0
"Argentina",1940,"earthquakes",1e+07,1000
"Argentina",1940,"floods",0,0
"Argentina",1940,"fog",0,0
"Argentina",1940,"glacialLake",0,0
"Argentina",1940,"landslides",0,0
"Argentina",1940,"massMovements",0,0
"Argentina",1940,"storms",0,0
"Argentina",1940,"temperatures",0,0
"Argentina",1940,"volcanic",0,0
"Argentina",1940,"wildfires",0,0
"Argentina",1950,"drought",0,0
"Argentina",1950,"earthquakes",0,0
"Argentina",1950,"floods",0,36
"Argentina",1950,"fog",0,0
"Argentina",1950,"glacialLake",0,0
"Argentina",1950,"landslides",0,0
"Argentina",1950,"massMovements",0,0
"Argentina",1950,"storms",0,0
"Argentina",1950,"temperatures",0,0
"Argentina",1950,"volcanic",0,0
"Argentina",1950,"wildfires",0,0
"Argentina",1960,"drought",0,0
"Argentina",1960,"earthquakes",0,0
"Argentina",1960,"floods",3300000,11.8
"Argentina",1960,"fog",0,0
"Argentina",1960,"glacialLake",0,0
"Argentina",1960,"landslides",0,4.5
"Argentina",1960,"massMovements",0,0
"Argentina",1960,"storms",0,0
"Argentina",1960,"temperatures",0,0
"Argentina",1960,"volcanic",0,0
"Argentina",1960,"wildfires",0,0
"Argentina",1970,"drought",0,0
"Argentina",1970,"earthquakes",8e+06,7
"Argentina",1970,"floods",2500000,3.6
"Argentina",1970,"fog",0,0
"Argentina",1970,"glacialLake",0,0
"Argentina",1970,"landslides",0,0
"Argentina",1970,"massMovements",0,0
"Argentina",1970,"storms",0,18.5
"Argentina",1970,"temperatures",0,10
"Argentina",1970,"volcanic",0,0
"Argentina",1970,"wildfires",0,0
"Argentina",1980,"drought",0,0
"Argentina",1980,"earthquakes",0,0.6
"Argentina",1980,"floods",3.82e+08,10.6
"Argentina",1980,"fog",0,0
"Argentina",1980,"glacialLake",0,0
"Argentina",1980,"landslides",0,3
"Argentina",1980,"massMovements",0,0
"Argentina",1980,"storms",1e+06,0.2
"Argentina",1980,"temperatures",0,0
"Argentina",1980,"volcanic",0,0
"Argentina",1980,"wildfires",1e+07,0
"Argentina",1990,"drought",0,0
"Argentina",1990,"earthquakes",0,0
"Argentina",1990,"floods",270200000,8.5
"Argentina",1990,"fog",0,0
"Argentina",1990,"glacialLake",0,0
"Argentina",1990,"landslides",0,0
"Argentina",1990,"massMovements",0,0
"Argentina",1990,"storms",5e+06,2.1
"Argentina",1990,"temperatures",0,0
"Argentina",1990,"volcanic",0,0
"Argentina",1990,"wildfires",0,2.4
"Argentina",2000,"drought",1.2e+07,0
"Argentina",2000,"earthquakes",0,0
"Argentina",2000,"floods",211821000,6.9
"Argentina",2000,"fog",0,0
"Argentina",2000,"glacialLake",0,0
"Argentina",2000,"landslides",1500000,0.4
"Argentina",2000,"massMovements",0,0
"Argentina",2000,"storms",1500000,5.7
"Argentina",2000,"temperatures",0,4.3
"Argentina",2000,"volcanic",0,0
"Argentina",2000,"wildfires",0,0.8
"Argentina",2010,"drought",3.4e+08,0.8
"Argentina",2010,"earthquakes",0,0
"Argentina",2010,"floods",236400000,7.9
"Argentina",2010,"fog",0,0
"Argentina",2010,"glacialLake",0,0
"Argentina",2010,"landslides",0,2.4
"Argentina",2010,"massMovements",0,0
"Argentina",2010,"storms",3120000,3.3
"Argentina",2010,"temperatures",0,4.2
"Argentina",2010,"volcanic",10400000,0
"Argentina",2010,"wildfires",0,0
"Argentina",2020,"drought",0,0
"Argentina",2020,"earthquakes",0,0
"Argentina",2020,"floods",3333333.2,1
"Argentina",2020,"fog",0,0
"Argentina",2020,"glacialLake",0,0
"Argentina",2020,"landslides",0,0
"Argentina",2020,"massMovements",0,0
"Argentina",2020,"storms",0,0
"Argentina",2020,"temperatures",0,0
"Argentina",2020,"volcanic",0,0
"Argentina",2020,"wildfires",243333330,5
"Armenia",1900,"drought",0,0
"Armenia",1900,"earthquakes",0,0
"Armenia",1900,"floods",0,0
"Armenia",1900,"fog",0,0
"Armenia",1900,"glacialLake",0,0
"Armenia",1900,"landslides",0,0
"Armenia",1900,"massMovements",0,0
"Armenia",1900,"storms",0,0
"Armenia",1900,"temperatures",0,0
"Armenia",1900,"volcanic",0,0
"Armenia",1900,"wildfires",0,0
"Armenia",1910,"drought",0,0
"Armenia",1910,"earthquakes",0,0
"Armenia",1910,"floods",0,0
"Armenia",1910,"fog",0,0
"Armenia",1910,"glacialLake",0,0
"Armenia",1910,"landslides",0,0
"Armenia",1910,"massMovements",0,0
"Armenia",1910,"storms",0,0
"Armenia",1910,"temperatures",0,0
"Armenia",1910,"volcanic",0,0
"Armenia",1910,"wildfires",0,0
"Armenia",1920,"drought",0,0
"Armenia",1920,"earthquakes",0,0
"Armenia",1920,"floods",0,0
"Armenia",1920,"fog",0,0
"Armenia",1920,"glacialLake",0,0
"Armenia",1920,"landslides",0,0
"Armenia",1920,"massMovements",0,0
"Armenia",1920,"storms",0,0
"Armenia",1920,"temperatures",0,0
